30.890445	18.142821	40.000856	-0.086394	-0.921539	0.378553
31.160580	18.120310	40.004898	-0.077122	-0.925463	0.370905
31.430715	18.097799	40.005850	-0.077249	-0.926987	0.367053
31.700850	18.075288	40.003731	-0.077372	-0.928462	0.363279
32.001001	18.052776	40.004316	-0.069873	-0.931645	0.356587
32.301151	18.030265	40.001394	-0.069977	-0.933028	0.352934
32.631316	18.007754	40.000233	-0.063799	-0.935721	0.346924
32.991496	17.985243	40.000064	-0.058631	-0.938096	0.341376
33.381691	17.962731	40.000075	-0.054244	-0.940222	0.336215
33.831916	17.940220	40.003713	-0.047138	-0.942766	0.330105
34.282141	17.917709	40.001124	-0.047195	-0.943895	0.326855
34.822411	17.895198	40.003159	-0.039430	-0.946331	0.320785
35.392696	17.872686	40.000108	-0.037408	-0.947667	0.317061
36.113057	17.850175	40.001579	-0.029681	-0.949794	0.311464
36.983492	17.827664	40.000150	-0.024603	-0.951303	0.307275
38.334167	17.805153	40.000574	-0.015882	-0.952912	0.302832
41.665833	17.805153	40.000574	0.000000	-0.954917	0.296872
43.016508	17.827664	40.000150	0.015876	-0.952532	0.304026
43.886943	17.850175	40.001579	0.024583	-0.950560	0.309565
44.607304	17.872686	40.000108	0.029653	-0.948904	0.314168
45.177589	17.895198	40.003159	0.037369	-0.946676	0.320013
45.717859	17.917709	40.001124	0.039386	-0.945264	0.323920
46.168084	17.940220	40.003713	0.047138	-0.942766	0.330105
46.618309	17.962731	40.000075	0.047079	-0.941576	0.333493
47.008504	17.985243	40.000064	0.054172	-0.938981	0.339676
47.368684	18.007754	40.000233	0.058550	-0.936806	0.344914
47.698849	18.030265	40.001394	0.063708	-0.934384	0.350526
47.998999	18.052776	40.004316	0.069873	-0.931645	0.356587
48.299150	18.075288	40.003731	0.069766	-0.930214	0.360325
48.569285	18.097799	40.005850	0.077249	-0.926987	0.367053
48.839420	18.120310	40.004898	0.077122	-0.925463	0.370905
49.109555	18.142821	40.000856	0.076991	-0.923890	0.374833
49.349675	18.165333	40.000626	0.086243	-0.919920	0.382503
49.559780	18.187844	40.004836	0.098043	-0.915070	0.391196
49.769885	18.210355	40.006773	0.097860	-0.913356	0.395227
49.979990	18.232866	40.006431	0.097670	-0.911591	0.399328
50.190095	18.255378	40.004285	0.097432	-0.909369	0.404420
50.400200	18.277889	40.001030	0.097185	-0.907064	0.409622
50.580290	18.300400	40.004271	0.112503	-0.900021	0.421077
50.760380	18.322911	40.006485	0.112203	-0.897620	0.426249
50.970485	18.345423	40.000037	0.096421	-0.899929	0.425243
51.150575	18.367934	40.000198	0.111560	-0.892481	0.437073
51.300650	18.390445	40.007058	0.132389	-0.882595	0.451108
51.480740	18.412956	40.005258	0.110908	-0.887262	0.447734
51.660830	18.435468	40.002477	0.110559	-0.884471	0.453308
51.810905	18.457979	40.006499	0.131113	-0.874088	0.467738
51.990995	18.480490	40.001810	0.109845	-0.878758	0.464456
52.141071	18.503002	40.003990	0.130204	-0.868025	0.479145
52.291146	18.525513	40.005274	0.129739	-0.864925	0.484842
52.441221	18.548024	40.005669	0.129260	-0.861732	0.490621
52.591296	18.570535	40.005184	0.128767	-0.858443	0.496482
52.741371	18.593047	40.003824	0.128258	-0.855055	0.502424
52.891446	18.615558	40.001599	0.127735	-0.851565	0.508449
53.011506	18.638069	40.006476	0.156568	-0.835031	0.527456
53.161581	18.660580	40.002563	0.126663	-0.844422	0.520488
53.281641	18.683092	40.005810	0.155141	-0.827419	0.539730
53.431716	18.705603	40.000238	0.125526	-0.836843	0.532858
53.551776	18.728114	40.001880	0.153629	-0.819353	0.552321
53.671836	18.750625	40.002741	0.152855	-0.815228	0.558604
53.791896	18.773137	40.002825	0.152059	-0.810981	0.564966
53.911956	18.795648	40.002140	0.151239	-0.806610	0.571407
54.032016	18.818159	40.000690	0.150396	-0.802110	0.577927
54.122061	18.840670	40.006624	0.193287	-0.773146	0.604058
54.242121	18.863182	40.003681	0.148668	-0.792899	0.590939
54.332166	18.885693	40.008171	0.190834	-0.763336	0.617171
54.452226	18.908204	40.003757	0.146838	-0.783137	0.604264
54.542271	18.930715	40.006821	0.188242	-0.752966	0.630561
54.662331	18.953227	40.000957	0.144899	-0.772792	0.617897
54.752376	18.975738	40.002616	0.185502	-0.742006	0.644217
54.842421	18.998249	40.003588	0.184100	-0.736400	0.651016
54.932466	19.020760	40.003876	0.182659	-0.730637	0.657880
55.022511	19.043272	40.003487	0.181178	-0.724712	0.664806
55.112556	19.065783	40.002422	0.179655	-0.718622	0.671794
55.202601	19.088294	40.000688	0.178091	-0.712362	0.678840
55.262631	19.110805	40.006629	0.245459	-0.654557	0.715056
55.352676	19.133317	40.003582	0.174885	-0.699539	0.692864
55.412706	19.155828	40.008245	0.240489	-0.641305	0.728624
55.502751	19.178339	40.003900	0.171498	-0.685992	0.707109
55.562781	19.200850	40.007300	0.235266	-0.627376	0.742327
55.652826	19.223362	40.001672	0.167922	-0.671687	0.721553
55.712856	19.245873	40.003822	0.229779	-0.612745	0.756139
55.772886	19.268384	40.005358	0.226976	-0.605270	0.762974
55.832916	19.290895	40.006283	0.224104	-0.597611	0.769830
55.892946	19.313407	40.006599	0.221161	-0.589763	0.776703
55.952976	19.335918	40.006310	0.218146	-0.581723	0.783588
56.013007	19.358429	40.005419	0.215058	-0.573489	0.790481
56.073037	19.380940	40.003927	0.211896	-0.565057	0.797377
56.133067	19.403452	40.001839	0.208660	-0.556425	0.804271
56.163082	19.425963	40.007661	0.321006	-0.428008	0.844845
56.223112	19.448474	40.004396	0.202038	-0.538767	0.817870
56.283142	19.470985	40.000542	0.198569	-0.529517	0.824731
56.313157	19.493497	40.004631	0.303603	-0.404804	0.862531
56.343172	19.516008	40.008154	0.297670	-0.396894	0.868256
56.403202	19.538519	40.002563	0.187842	-0.500913	0.844868
56.433217	19.561031	40.004946	0.285341	-0.380455	0.879679
56.463232	19.583542	40.006766	0.279072	-0.372096	0.885248
56.493247	19.606053	40.008025	0.272689	-0.363586	0.890756
56.553277	19.628564	40.000151	0.172409	-0.459757	0.871148
56.583292	19.651076	40.000285	0.259473	-0.345964	0.901656
56.613307	19.696098	40.007473	0.330143	-0.220096	0.917913
56.643322	19.718609	40.005945	0.239085	-0.318780	0.917179
56.673337	19.741121	40.003864	0.232031	-0.309374	0.922198
56.703352	19.763632	40.001231	0.224868	-0.299823	0.927114
56.733367	19.808654	40.002924	0.281712	-0.187808	0.940939
56.763382	19.853677	40.002435	0.261446	-0.174297	0.949351
56.793397	19.921211	40.001934	0.258372	-0.114832	0.959196
56.793397	20.078789	40.001934	0.338012	-0.000000	0.941142
56.763382	20.146323	40.002435	0.293414	0.130406	0.947049
56.733367	20.191346	40.002924	0.281712	0.187808	0.940939
56.703352	20.236368	40.001231	0.301427	0.200951	0.932073
56.673337	20.258879	40.003864	0.232031	0.309374	0.922198
56.643322	20.281391	40.005945	0.239085	0.318780	0.917179
56.613307	20.303902	40.007473	0.246030	0.328040	0.912063
56.583292	20.348924	40.000285	0.348434	0.232289	0.908094
56.553277	20.371436	40.000151	0.266078	0.354771	0.896292
56.493247	20.393947	40.008025	0.176447	0.470526	0.864564
56.463232	20.416458	40.006766	0.279072	0.372096	0.885248
56.433217	20.438969	40.004946	0.285341	0.380455	0.879679
56.403202	20.461481	40.002563	0.291497	0.388663	0.874054
56.343172	20.483992	40.008154	0.191551	0.510804	0.838086
56.313157	20.506503	40.004631	0.303603	0.404804	0.862531
56.283142	20.529015	40.000542	0.309423	0.412564	0.856766
56.223112	20.551526	40.004396	0.202038	0.538767	0.817870
56.163082	20.574037	40.007661	0.205428	0.547809	0.810990
56.133067	20.596548	40.001839	0.326497	0.435329	0.838981
56.073037	20.619060	40.003927	0.211896	0.565057	0.797377
56.013007	20.641571	40.005419	0.215058	0.573489	0.790481
55.952976	20.664082	40.006310	0.218146	0.581723	0.783588
55.892946	20.686593	40.006599	0.221161	0.589763	0.776703
55.832916	20.709105	40.006283	0.224104	0.597611	0.769830
55.772886	20.731616	40.005358	0.226976	0.605270	0.762974
55.712856	20.754127	40.003822	0.229779	0.612745	0.756139
55.652826	20.776638	40.001672	0.232514	0.620037	0.749327
55.562781	20.799150	40.007300	0.169762	0.679049	0.714194
55.502751	20.821661	40.003900	0.237868	0.634315	0.735570
55.412706	20.844172	40.008245	0.173242	0.692970	0.699843
55.352676	20.866683	40.003582	0.242963	0.647903	0.721936
55.262631	20.889195	40.006629	0.176537	0.706149	0.685703
55.202601	20.911706	40.000688	0.247810	0.660828	0.708447
55.112556	20.934217	40.002422	0.179655	0.718622	0.671794
55.022511	20.956728	40.003487	0.181178	0.724712	0.664806
54.932466	20.979240	40.003876	0.182659	0.730637	0.657880
54.842421	21.001751	40.003588	0.184100	0.736400	0.651016
54.752376	21.024262	40.002616	0.185502	0.742006	0.644217
54.662331	21.046773	40.000957	0.186865	0.747459	0.637484
54.542271	21.069285	40.006821	0.145901	0.778138	0.610913
54.452226	21.091796	40.003757	0.189531	0.758123	0.623961
54.332166	21.114307	40.008171	0.147785	0.788184	0.597432
54.242121	21.136818	40.003681	0.192053	0.768212	0.610710
54.122061	21.159330	40.006624	0.149562	0.797664	0.584263
54.032016	21.181841	40.000690	0.194439	0.777755	0.597738
53.911956	21.204352	40.002140	0.151239	0.806610	0.571407
53.791896	21.226863	40.002825	0.152059	0.810981	0.564966
53.671836	21.249375	40.002741	0.152855	0.815228	0.558604
53.551776	21.271886	40.001880	0.153629	0.819353	0.552321
53.431716	21.294397	40.000238	0.154380	0.823360	0.546118
53.281641	21.316908	40.005810	0.126115	0.840769	0.526500
53.161581	21.339420	40.002563	0.155850	0.831199	0.533685
53.011506	21.361931	40.006476	0.127219	0.848124	0.514297
52.891446	21.384442	40.001599	0.157237	0.838596	0.521569
52.741371	21.406953	40.003824	0.128258	0.855055	0.502424
52.591296	21.429465	40.005184	0.128767	0.858443	0.496482
52.441221	21.451976	40.005669	0.129260	0.861732	0.490621
52.291146	21.474487	40.005274	0.129739	0.864925	0.484842
52.141071	21.496998	40.003990	0.130204	0.868025	0.479145
51.990995	21.519510	40.001810	0.130655	0.871035	0.473527
51.810905	21.542021	40.006499	0.110215	0.881721	0.458717
51.660830	21.564532	40.002477	0.131538	0.876923	0.462281
51.480740	21.587044	40.005258	0.110908	0.887262	0.447734
51.300650	21.609555	40.007058	0.111246	0.889970	0.442242
51.150575	21.632066	40.000198	0.132778	0.885187	0.445887
50.970485	21.654577	40.000037	0.111879	0.895033	0.431741
50.760380	21.677089	40.006485	0.096691	0.902452	0.419798
50.580290	21.699600	40.004271	0.112503	0.900021	0.421077
50.400200	21.722111	40.001030	0.112794	0.902350	0.415982
50.190095	21.744622	40.004285	0.097432	0.909369	0.404420
49.979990	21.767134	40.006431	0.097670	0.911591	0.399328
49.769885	21.789645	40.006773	0.097860	0.913356	0.395227
49.559780	21.812156	40.004836	0.098043	0.915070	0.391196
49.349675	21.834667	40.000626	0.098222	0.916736	0.387230
49.109555	21.857179	40.000856	0.086394	0.921539	0.378553
48.839420	21.879690	40.004898	0.077122	0.925463	0.370905
48.569285	21.902201	40.005850	0.077249	0.926987	0.367053
48.299150	21.924712	40.003731	0.077372	0.928462	0.363279
47.998999	21.947224	40.004316	0.069873	0.931645	0.356587
47.698849	21.969735	40.001394	0.069977	0.933028	0.352934
47.368684	21.992246	40.000233	0.063799	0.935721	0.346924
47.008504	22.014757	40.000064	0.058631	0.938096	0.341376
46.618309	22.037269	40.000075	0.054244	0.940222	0.336215
46.168084	22.059780	40.003713	0.047138	0.942766	0.330105
45.717859	22.082291	40.001124	0.047195	0.943895	0.326855
45.177589	22.104802	40.003159	0.039430	0.946331	0.320785
44.607304	22.127314	40.000108	0.037408	0.947667	0.317061
43.886943	22.149825	40.001579	0.029681	0.949794	0.311464
43.016508	22.172336	40.000150	0.024603	0.951303	0.307275
41.665833	22.194847	40.000574	0.015882	0.952912	0.302832
38.334167	22.194847	40.000574	-0.000000	0.954917	0.296872
36.983492	22.172336	40.000150	-0.015876	0.952532	0.304026
36.113057	22.149825	40.001579	-0.024583	0.950560	0.309565
35.392696	22.127314	40.000108	-0.029653	0.948904	0.314168
34.822411	22.104802	40.003159	-0.037369	0.946676	0.320013
34.282141	22.082291	40.001124	-0.039386	0.945264	0.323920
33.831916	22.059780	40.003713	-0.047138	0.942766	0.330105
33.381691	22.037269	40.000075	-0.047079	0.941576	0.333493
32.991496	22.014757	40.000064	-0.054172	0.938981	0.339676
32.631316	21.992246	40.000233	-0.058550	0.936806	0.344914
32.301151	21.969735	40.001394	-0.063708	0.934384	0.350526
32.001001	21.947224	40.004316	-0.069873	0.931645	0.356587
31.700850	21.924712	40.003731	-0.069766	0.930214	0.360325
31.430715	21.902201	40.005850	-0.077249	0.926987	0.367053
31.160580	21.879690	40.004898	-0.077122	0.925463	0.370905
30.890445	21.857179	40.000856	-0.076991	0.923890	0.374833
30.650325	21.834667	40.000626	-0.086243	0.919920	0.382503
30.440220	21.812156	40.004836	-0.098043	0.915070	0.391196
30.230115	21.789645	40.006773	-0.097860	0.913356	0.395227
30.020010	21.767134	40.006431	-0.097670	0.911591	0.399328
29.809905	21.744622	40.004285	-0.097432	0.909369	0.404420
29.599800	21.722111	40.001030	-0.097185	0.907064	0.409622
29.419710	21.699600	40.004271	-0.112503	0.900021	0.421077
29.239620	21.677089	40.006485	-0.112203	0.897620	0.426249
29.029515	21.654577	40.000037	-0.096421	0.899929	0.425243
28.849425	21.632066	40.000198	-0.111560	0.892481	0.437073
28.699350	21.609555	40.007058	-0.132389	0.882595	0.451108
28.519260	21.587044	40.005258	-0.110908	0.887262	0.447734
28.339170	21.564532	40.002477	-0.110559	0.884471	0.453308
28.189095	21.542021	40.006499	-0.131113	0.874088	0.467738
28.009005	21.519510	40.001810	-0.109845	0.878758	0.464456
27.858929	21.496998	40.003990	-0.130204	0.868025	0.479145
27.708854	21.474487	40.005274	-0.129739	0.864925	0.484842
27.558779	21.451976	40.005669	-0.129260	0.861732	0.490621
27.408704	21.429465	40.005184	-0.128767	0.858443	0.496482
27.258629	21.406953	40.003824	-0.128258	0.855055	0.502424
27.108554	21.384442	40.001599	-0.127735	0.851565	0.508449
26.988494	21.361931	40.006476	-0.156568	0.835031	0.527456
26.838419	21.339420	40.002563	-0.126663	0.844422	0.520488
26.718359	21.316908	40.005810	-0.155141	0.827419	0.539730
26.568284	21.294397	40.000238	-0.125526	0.836843	0.532858
26.448224	21.271886	40.001880	-0.153629	0.819353	0.552321
26.328164	21.249375	40.002741	-0.152855	0.815228	0.558604
26.208104	21.226863	40.002825	-0.152059	0.810981	0.564966
26.088044	21.204352	40.002140	-0.151239	0.806610	0.571407
25.967984	21.181841	40.000690	-0.150396	0.802110	0.577927
25.877939	21.159330	40.006624	-0.193287	0.773146	0.604058
25.757879	21.136818	40.003681	-0.148668	0.792899	0.590939
25.667834	21.114307	40.008171	-0.190834	0.763336	0.617171
25.547774	21.091796	40.003757	-0.146838	0.783137	0.604264
25.457729	21.069285	40.006821	-0.188242	0.752966	0.630561
25.337669	21.046773	40.000957	-0.144899	0.772792	0.617897
25.247624	21.024262	40.002616	-0.185502	0.742006	0.644217
25.157579	21.001751	40.003588	-0.184100	0.736400	0.651016
25.067534	20.979240	40.003876	-0.182659	0.730637	0.657880
24.977489	20.956728	40.003487	-0.181178	0.724712	0.664806
24.887444	20.934217	40.002422	-0.179655	0.718622	0.671794
24.797399	20.911706	40.000688	-0.178091	0.712362	0.678840
24.737369	20.889195	40.006629	-0.245459	0.654557	0.715056
24.647324	20.866683	40.003582	-0.174885	0.699539	0.692864
24.587294	20.844172	40.008245	-0.240489	0.641305	0.728624
24.497249	20.821661	40.003900	-0.171498	0.685992	0.707109
24.437219	20.799150	40.007300	-0.235266	0.627376	0.742327
24.347174	20.776638	40.001672	-0.167922	0.671687	0.721553
24.287144	20.754127	40.003822	-0.229779	0.612745	0.756139
24.227114	20.731616	40.005358	-0.226976	0.605270	0.762974
24.167084	20.709105	40.006283	-0.224104	0.597611	0.769830
24.107054	20.686593	40.006599	-0.221161	0.589763	0.776703
24.047024	20.664082	40.006310	-0.218146	0.581723	0.783588
23.986993	20.641571	40.005419	-0.215058	0.573489	0.790481
23.926963	20.619060	40.003927	-0.211896	0.565057	0.797377
23.866933	20.596548	40.001839	-0.208660	0.556425	0.804271
23.836918	20.574037	40.007661	-0.321006	0.428008	0.844845
23.776888	20.551526	40.004396	-0.202038	0.538767	0.817870
23.716858	20.529015	40.000542	-0.198569	0.529517	0.824731
23.686843	20.506503	40.004631	-0.303603	0.404804	0.862531
23.656828	20.483992	40.008154	-0.297670	0.396894	0.868256
23.596798	20.461481	40.002563	-0.187842	0.500913	0.844868
23.566783	20.438969	40.004946	-0.285341	0.380455	0.879679
23.536768	20.416458	40.006766	-0.279072	0.372096	0.885248
23.506753	20.393947	40.008025	-0.272689	0.363586	0.890756
23.446723	20.371436	40.000151	-0.172409	0.459757	0.871148
23.416708	20.348924	40.000285	-0.259473	0.345964	0.901656
23.386693	20.303902	40.007473	-0.330143	0.220096	0.917913
23.356678	20.281391	40.005945	-0.239085	0.318780	0.917179
23.326663	20.258879	40.003864	-0.232031	0.309374	0.922198
23.296648	20.236368	40.001231	-0.224868	0.299823	0.927114
23.266633	20.191346	40.002924	-0.281712	0.187808	0.940939
23.236618	20.146323	40.002435	-0.261446	0.174297	0.949351
23.206603	20.078789	40.001934	-0.258372	0.114832	0.959196
