0.060253	0.730019	0.209728
0.057876	0.735767	0.206357
0.055573	0.741439	0.202988
0.053343	0.747035	0.199622
0.051184	0.752555	0.196262
0.049094	0.757999	0.192907
0.047071	0.763369	0.189560
0.045115	0.768664	0.186221
0.043223	0.773885	0.182892
0.041393	0.779032	0.179574
0.039625	0.784107	0.176268
0.037916	0.789110	0.172974
0.036265	0.794041	0.169694
0.034671	0.798901	0.166428
0.033131	0.803692	0.163178
0.031645	0.808412	0.159943
0.030210	0.813065	0.156725
0.028826	0.817649	0.153525
0.027492	0.822166	0.150342
0.026205	0.826617	0.147178
0.024964	0.831002	0.144033
0.023769	0.835323	0.140908
0.022618	0.839580	0.137802
0.021509	0.843774	0.134717
0.020441	0.847906	0.131652
0.019414	0.851977	0.128609
0.018426	0.855987	0.125587
0.017475	0.859938	0.122587
0.016561	0.863830	0.119609
0.015683	0.867664	0.116653
0.014840	0.871441	0.113719
0.014030	0.875162	0.110808
0.013253	0.878827	0.107920
0.012507	0.882438	0.105055
0.011792	0.885996	0.102212
0.011106	0.889501	0.099393
0.010450	0.892953	0.096597
0.009821	0.896355	0.093824
0.009219	0.899706	0.091075
0.008644	0.903008	0.088348
0.008094	0.906261	0.085645
0.007569	0.909466	0.082966
0.007067	0.912624	0.080309
0.006589	0.915735	0.077676
0.006133	0.918801	0.075066
0.005699	0.921822	0.072479
0.005286	0.924799	0.069915
0.004893	0.927732	0.067375
0.004520	0.930623	0.064857
0.004166	0.933472	0.062362
0.003831	0.936280	0.059889
0.003513	0.939047	0.057439
0.003213	0.941775	0.055012
0.002930	0.944463	0.052607
0.002663	0.947113	0.050224
0.002412	0.949724	0.047863
0.002176	0.952299	0.045525
0.001955	0.954837	0.043208
0.001748	0.957339	0.040912
0.001555	0.959806	0.038638
0.001376	0.962238	0.036386
0.001209	0.964637	0.034154
0.001055	0.967001	0.031944
0.000913	0.969333	0.029754
0.000783	0.971632	0.027585
0.000664	0.973899	0.025437
0.000557	0.976135	0.023308
0.000459	0.978340	0.021200
0.000373	0.980515	0.019112
0.000296	0.982661	0.017044
0.000228	0.984777	0.014995
0.000170	0.986864	0.012965
0.000121	0.988924	0.010955
0.000081	0.990955	0.008964
0.000049	0.992959	0.006991
0.000026	0.994937	0.005038
0.000010	0.996888	0.003102
0.000001	0.998813	0.001186
